id,idPlayer,idMedal,dtCreatedAt,dtExpiration,dtRemove,flActive
28403,1396,3,2021-08-27,2021-09-26,2021-09-26,0
28404,1396,3,2021-09-28,2021-10-27,2021-10-27,0
28405,1396,3,2021-10-28,2021-11-28,2021-11-29,0
28406,1396,3,2021-12-02,2022-01-02,2021-12-27,0
28407,1396,3,2022-01-23,2022-02-23,2022-02-23,0
28408,1396,3,2022-01-26,2022-02-25,2022-02-26,0
28409,1396,3,2022-03-29,2022-04-28,,1
28417,2337,3,2021-06-01,2021-06-30,2021-06-30,0
28418,2337,3,2021-08-02,2021-09-02,2021-09-02,0
28419,2337,3,2021-04-22,2021-05-22,2021-05-23,0
28435,1482,3,2021-11-29,2022-01-05,,1
28451,2070,3,2020-09-14,2020-10-14,2020-10-15,0
28452,2070,3,2021-01-24,2021-02-23,2021-02-24,0
28453,2070,3,2021-04-03,2021-05-05,2021-05-06,0
28454,2070,3,2021-04-01,2021-04-30,2021-05-01,0
28455,2070,3,2021-04-08,2021-05-08,2021-05-08,0
28456,2070,3,2021-09-14,2021-10-18,2021-10-19,0
28457,2070,3,2021-09-26,2021-10-26,2021-10-27,0
28516,2219,3,2021-04-10,2021-05-12,2021-05-13,0
28517,2219,3,2021-01-08,2021-02-07,2021-02-08,0
28518,2219,3,2021-06-28,2021-08-02,2021-08-03,0
28519,2219,3,2021-12-13,2022-01-17,2022-01-18,0
28520,2219,3,2022-03-13,2022-04-12,2022-04-13,0
28524,183,3,2020-06-22,2020-07-21,2020-07-20,0
28525,183,3,2020-09-24,2020-10-23,2020-09-24,0
28526,183,3,2020-10-26,2020-11-25,2020-11-26,0
28527,183,3,2021-03-21,2021-04-20,2021-04-21,0
28528,183,3,2021-04-05,2021-05-05,2021-05-04,0
28529,183,3,2021-01-25,2021-02-24,2021-02-25,0
28556,1578,3,2020-09-30,2020-10-29,2020-10-30,0
28557,1578,3,2020-10-03,2020-11-02,2020-11-03,0
28575,202,3,2021-01-20,2021-02-22,2021-02-21,0
28576,202,3,2021-04-30,2021-05-29,2021-05-29,0
28577,202,3,2021-03-20,2021-04-20,2021-04-20,0
28578,202,3,2021-04-21,2021-05-20,2021-05-20,0
28579,202,3,2021-05-24,2021-06-24,2021-06-24,0
28580,202,3,2021-05-24,2021-06-23,2021-06-23,0
28581,202,3,2021-07-20,2021-08-19,2021-08-19,0
28582,202,3,2021-11-01,2021-11-30,2021-11-30,0
28583,202,3,2021-12-29,2022-01-28,2022-01-28,0
28584,202,3,2021-10-18,2021-11-18,2021-11-18,0
28585,202,3,2022-01-27,2022-02-26,2022-02-26,0
28586,202,3,2022-03-29,2022-04-28,,1
28617,671,3,2020-07-28,2020-08-27,2020-07-30,0
28631,2102,3,2021-09-24,2021-10-24,2021-10-25,0
28632,2102,3,2022-04-08,2022-05-10,,1
28649,2401,3,2020-11-12,2020-12-11,2020-12-12,0
28653,1761,3,2021-03-12,2021-04-12,2021-04-13,0
28657,542,3,2020-08-16,2020-11-20,2020-11-20,0
28658,542,3,2020-11-18,2021-02-23,2021-02-23,0
28659,542,3,2021-02-27,2021-05-30,2021-06-01,0
28660,542,3,2021-06-19,2021-09-22,2021-09-22,0
28661,542,3,2021-09-22,2021-12-25,2021-12-24,0
28662,542,3,2021-11-26,2022-02-28,,1
28694,949,3,2020-10-14,2020-11-14,2020-11-15,0
28700,1336,3,2020-11-10,2020-12-09,2020-11-19,0
28701,1336,3,2020-10-17,2020-11-16,2020-11-17,0
28702,1336,3,2021-04-18,2021-07-21,2021-07-22,0
28703,1336,3,2022-03-23,2022-04-27,,1
28713,1122,3,2022-02-12,2023-02-12,,1
28746,1265,3,2020-04-06,2020-05-06,2020-05-06,0
28747,1265,3,2020-08-12,2020-09-11,2020-08-12,0
28748,1265,3,2020-05-02,2020-06-01,2020-06-01,0
28749,1265,3,2020-09-12,2020-10-11,2020-09-12,0
28750,1265,3,2020-07-01,2020-07-31,2020-07-31,0
28751,1265,3,2020-08-03,2020-09-03,2020-08-03,0
28752,1265,3,2020-11-14,2020-12-14,2020-12-14,0
28753,1265,3,2020-08-04,2020-09-03,2020-08-04,0
28754,1265,3,2020-11-13,2020-12-12,2020-12-12,0
28755,1265,3,2020-08-30,2020-09-29,2020-08-30,0
28756,1265,3,2021-01-11,2021-02-11,2021-02-11,0
28757,1265,3,2021-02-08,2021-03-07,2021-02-08,0
28758,1265,3,2021-01-09,2021-02-08,2021-02-08,0
28759,1265,3,2020-12-03,2021-01-02,2021-01-02,0
28760,1265,3,2020-11-30,2021-01-01,2021-01-01,0
28761,1265,3,2021-04-09,2021-05-08,2021-05-08,0
28762,1265,3,2021-06-12,2021-07-12,2021-07-12,0
28763,1265,3,2021-07-10,2021-08-09,2021-08-09,0
28764,1265,3,2021-07-10,2021-08-10,2021-08-10,0
28765,1265,3,2021-06-03,2021-07-02,2021-07-02,0
28766,1265,3,2021-06-28,2021-07-27,2021-07-28,0
28773,1405,3,2020-09-18,2020-10-17,2020-10-17,0
28774,1405,3,2020-10-16,2020-11-15,2020-10-16,0
28775,1405,3,2020-07-07,2020-08-06,2020-08-06,0
28776,1405,3,2020-11-15,2020-12-15,2020-11-15,0
28777,1405,3,2020-07-06,2020-08-06,2020-08-06,0
28778,1405,3,2020-12-17,2021-01-16,2020-12-17,0
28779,1405,3,2020-12-13,2021-01-12,2021-01-12,0
28780,1405,3,2020-10-06,2020-11-06,2020-10-06,0
28781,1405,3,2020-12-15,2021-01-15,2021-01-15,0
28782,1405,3,2020-10-03,2020-11-02,2020-10-03,0
28783,1405,3,2021-01-12,2021-02-11,2021-02-11,0
28784,1405,3,2020-12-02,2021-01-01,2021-01-02,0
28785,1405,3,2021-03-13,2021-04-15,2021-04-12,0
28786,1405,3,2021-04-13,2021-05-12,2021-05-12,0
28787,1405,3,2021-06-10,2021-07-10,2021-07-11,0
28788,1405,3,2021-06-23,2021-07-22,2021-07-22,0
28789,1405,3,2021-08-20,2021-09-20,2021-09-20,0
28790,1405,3,2021-05-15,2021-06-14,2021-06-14,0
28791,1405,3,2021-09-20,2021-10-19,2021-10-19,0
28792,1405,3,2021-08-07,2021-09-07,2021-09-07,0
28793,1405,3,2021-12-20,2022-01-19,2022-01-19,0
28794,1405,3,2021-10-09,2021-11-09,2021-11-09,0
28795,1405,3,2021-10-10,2021-11-09,2021-11-09,0
28796,1405,3,2022-02-15,2022-03-14,,1
28820,2617,3,2021-12-14,2022-01-18,2022-01-13,0
28821,2617,3,2022-01-16,2022-02-21,2022-02-22,0
28832,1937,3,2021-10-07,2021-11-07,2021-11-08,0
28833,1937,3,2021-11-11,2021-12-10,2021-12-11,0
28834,1937,3,2022-01-17,2022-02-17,2022-02-18,0
28856,2399,3,2021-06-05,2021-07-10,2021-07-04,0
28857,2399,3,2021-10-14,2021-11-19,2021-11-20,0
28858,2399,3,2021-12-14,2022-12-14,,1
28865,2122,3,2021-02-04,2021-03-03,2021-03-03,0
28866,2122,3,2020-10-25,2020-11-24,2020-11-24,0
28867,2122,3,2020-11-24,2020-12-23,2020-12-23,0
28868,2122,3,2020-12-22,2021-01-24,2021-01-24,0
28869,2122,3,2021-02-26,2021-03-25,2021-03-26,0
28870,2122,3,2021-03-24,2021-04-24,2021-04-21,0
28871,2122,3,2021-04-27,2021-05-26,2021-05-27,0
28872,2122,3,2021-09-17,2021-10-22,2021-10-16,0
28873,2122,3,2022-02-25,2022-03-29,2022-03-24,0
28874,2122,3,2021-12-14,2022-01-18,,1
28903,1177,3,2021-01-03,2021-02-02,2021-02-03,0
28916,1689,3,2020-06-14,2020-07-13,2020-07-14,0
28917,1689,3,2021-01-03,2021-02-02,2021-02-03,0
28918,1689,3,2021-05-16,2021-06-16,2021-06-17,0
28919,1689,3,2021-07-23,2021-08-22,2021-08-04,0
28920,1689,3,2021-05-26,2021-06-26,2021-06-26,0
28921,1689,3,2021-10-03,2021-11-07,2021-11-02,0
28922,1689,3,2021-11-02,2021-12-07,2021-12-08,0
28973,1117,3,2021-07-01,2021-08-05,2021-07-31,0
28974,1117,3,2021-06-28,2021-08-02,2021-08-03,0
28975,1117,3,2021-12-01,2022-12-01,,1
28985,2023,3,2020-05-21,2020-06-21,2020-06-21,0
28986,2023,3,2020-06-18,2020-07-17,2020-06-18,0
28987,2023,3,2020-08-25,2020-09-24,2020-09-24,0
28988,2023,3,2020-07-15,2020-08-14,2020-07-15,0
28989,2023,3,2020-07-14,2020-08-13,2020-08-14,0
28990,2023,3,2020-11-18,2020-12-17,2020-12-17,0
28991,2023,3,2021-03-21,2021-04-20,2021-04-21,0
28992,2023,3,2020-12-15,2021-03-21,2021-03-21,0
28993,2023,3,2021-06-28,2021-09-30,2021-09-30,0
28994,2023,3,2021-11-03,2022-02-07,2022-02-07,0
28995,2023,3,2022-02-09,2022-05-14,,1
29000,178,3,2020-10-07,2020-11-07,2020-11-08,0
29005,1060,3,2020-06-08,2020-07-07,2020-07-08,0
29006,1060,3,2021-05-03,2021-06-03,2021-06-04,0
29007,1060,3,2021-10-29,2021-12-03,2021-12-04,0
29008,1060,3,2022-02-16,2022-03-15,2022-03-16,0
29009,1060,3,2021-11-09,2021-12-08,,1
29018,30,3,2020-06-21,2020-07-20,2020-07-21,0
29019,30,3,2020-11-29,2020-12-29,2020-12-30,0
29020,30,3,2020-09-19,2020-10-18,2020-10-19,0
29021,30,3,2020-12-28,2021-01-28,2021-01-27,0
29022,30,3,2020-12-24,2021-01-23,2021-01-24,0
29023,30,3,2021-02-13,2021-03-12,2021-03-13,0
29024,30,3,2021-05-22,2021-06-22,2021-06-23,0
29025,30,3,2021-07-24,2021-08-23,2021-08-24,0
29026,30,3,2021-05-17,2021-06-17,2021-06-18,0
29027,30,3,2021-05-22,2021-06-21,2021-06-22,0
29028,30,3,2021-06-19,2021-07-18,2021-07-19,0
29029,30,3,2021-11-13,2021-12-12,2021-12-13,0
29030,30,3,2022-01-14,2022-02-19,2022-02-20,0
29031,30,3,2021-10-14,2021-11-13,2021-10-14,0
29032,30,3,2022-02-18,2022-03-22,2022-03-17,0
29033,30,3,2021-12-09,2022-01-13,,1
29044,2685,3,2022-01-06,2022-01-09,,1
29052,2021,3,2020-12-05,2021-01-07,2021-01-08,0
29053,2021,3,2022-03-23,2022-04-27,,1
29057,2404,3,2020-06-19,2020-07-18,2020-07-18,0
29058,2404,3,2020-07-16,2020-08-15,2020-07-16,0
29059,2404,3,2020-10-25,2020-11-24,2020-11-24,0
29060,2404,3,2020-10-26,2020-11-26,2020-10-26,0
29061,2404,3,2020-11-22,2020-12-22,2020-12-22,0
29062,2404,3,2020-08-15,2020-09-14,2020-08-15,0
29063,2404,3,2020-11-23,2020-12-22,2020-12-22,0
29064,2404,3,2020-09-14,2020-10-14,2020-09-14,0
29065,2404,3,2020-09-15,2020-10-15,2020-10-15,0
29066,2404,3,2020-11-13,2020-12-12,2020-12-12,0
29067,2404,3,2020-11-16,2020-12-15,2020-12-15,0
29068,2404,3,2020-12-17,2021-01-19,2021-01-19,0
29069,2404,3,2021-04-26,2021-05-25,2021-05-25,0
29070,2404,3,2021-03-12,2021-04-12,2021-04-13,0
29071,2404,3,2021-07-01,2021-08-01,2021-08-01,0
29072,2404,3,2021-05-23,2021-06-23,2021-06-23,0
29073,2404,3,2021-06-24,2021-07-23,2021-07-23,0
29074,2404,3,2021-07-22,2021-08-21,2021-08-21,0
29075,2404,3,2021-11-02,2021-12-01,2021-12-01,0
29076,2404,3,2021-11-29,2021-12-28,2021-12-28,0
29077,2404,3,2021-12-27,2022-01-27,2022-01-27,0
29078,2404,3,2022-03-01,2022-03-31,2022-03-31,0
29079,2404,3,2022-03-25,2022-04-24,,1
29093,1109,3,2021-08-12,2021-09-17,2021-09-12,0
29094,1109,3,2021-09-13,2021-10-17,2021-10-18,0
29102,1792,3,2021-07-10,2021-08-10,2021-08-11,0
29107,401,3,2020-12-01,2021-01-03,2021-01-04,0
29108,401,3,2021-05-11,2021-06-10,2021-05-11,0
29109,401,3,2021-01-06,2021-02-05,2021-02-06,0
29157,2212,3,2020-10-27,2020-11-27,2020-11-28,0
29158,2212,3,2021-06-28,2021-07-27,2021-07-28,0
29168,2210,3,2020-08-18,2020-09-18,2020-09-19,0
29169,2210,3,2020-11-29,2020-12-28,2020-12-29,0
29170,2210,3,2021-12-01,2022-01-08,,1
29185,820,3,2020-06-03,2020-06-10,2020-06-11,0
29189,1488,3,2020-11-30,2020-12-30,2020-12-31,0
29216,1161,3,2020-08-19,2020-09-18,2020-09-18,0
29217,1161,3,2020-10-19,2020-11-18,2020-10-19,0
29218,1161,3,2020-10-19,2020-11-18,2020-11-14,0
29235,1769,3,2021-05-07,2021-06-07,2021-06-07,0
29236,1769,3,2021-07-09,2021-08-08,2021-08-08,0
29237,1769,3,2021-07-04,2021-08-04,2021-08-04,0
29238,1769,3,2021-05-01,2021-05-31,2021-05-31,0
29239,1769,3,2021-09-03,2021-10-02,2021-10-02,0
29240,1769,3,2021-10-05,2021-11-05,2021-11-05,0
29241,1769,3,2021-11-05,2021-12-04,2021-12-04,0
29242,1769,3,2021-12-07,2022-01-07,2022-01-07,0
29243,1769,3,2022-01-01,2022-01-31,2022-01-31,0
29244,1769,3,2022-02-02,2022-03-01,2022-03-01,0
29245,1769,3,2021-11-27,2021-12-26,,1
29256,1531,3,2020-09-18,2020-12-21,2020-12-22,0
29257,1531,3,2021-02-28,2021-06-05,2021-06-04,0
29258,1531,3,2021-02-21,2021-05-25,2021-05-26,0
29259,1531,3,2021-11-05,2021-12-09,2021-12-05,0
29260,1531,3,2022-02-10,2022-03-13,2022-03-08,0
29261,1531,3,2022-04-09,2022-05-16,,1
29269,689,3,2021-07-08,2021-08-07,2021-08-07,0
29270,689,3,2021-11-11,2021-12-11,2021-12-11,0
29271,689,3,2021-09-02,2021-10-01,2021-10-01,0
29272,689,3,2021-12-09,2022-01-09,2022-01-10,0
29273,689,3,2022-02-10,2022-03-09,2022-03-08,0
29274,689,3,2021-10-31,2021-11-30,2021-11-30,0
29324,38,3,2020-05-02,2020-06-01,2020-06-02,0
29325,38,3,2020-11-16,2020-12-15,2020-12-16,0
29326,38,3,2021-01-26,2021-02-25,2021-02-26,0
29327,38,3,2021-09-07,2021-10-06,2021-10-06,0
29328,38,3,2021-05-26,2021-06-30,2021-06-25,0
29329,38,3,2021-11-02,2021-12-07,2021-12-02,0
29330,38,3,2021-08-23,2021-09-28,2021-09-23,0
29331,38,3,2022-01-02,2022-02-07,2022-02-08,0
29332,38,3,2022-02-16,2022-03-20,2022-03-15,0
29333,38,3,2021-12-10,2022-01-14,,1
29342,323,3,2020-10-14,2020-11-14,2020-11-06,0
29343,323,3,2021-02-19,2021-03-18,2021-03-19,0
29347,1535,3,2020-07-16,2020-08-16,2020-08-17,0
29348,1535,3,2021-08-18,2021-09-18,2021-09-19,0
29349,1535,3,2021-05-13,2021-06-12,2021-06-13,0
29350,1535,3,2022-01-02,2022-02-04,,1
29372,826,3,2021-08-03,2021-09-03,2021-09-04,0
29383,496,3,2020-06-10,2020-07-09,2020-07-10,0
29384,496,3,2021-08-02,2021-09-02,2021-09-03,0
29394,1865,3,2020-12-29,2021-01-29,2021-01-29,0
29395,1865,3,2020-10-27,2020-11-26,2020-11-27,0
29411,2380,3,2021-09-04,2021-10-03,2021-10-03,0
29412,2380,3,2021-11-01,2021-12-01,2021-12-01,0
29413,2380,3,2021-08-26,2021-09-26,2021-09-16,0
29427,1810,3,2020-12-12,2021-01-11,2021-01-12,0
29428,1810,3,2020-09-24,2020-10-24,2020-10-25,0
29429,1810,3,2021-02-08,2021-03-07,2021-03-08,0
29430,1810,3,2021-01-04,2021-02-06,2021-02-05,0
29431,1810,3,2021-04-13,2021-05-12,2021-05-09,0
29432,1810,3,2021-02-06,2021-03-06,2021-03-07,0
29433,1810,3,2021-03-11,2021-04-10,2021-04-10,0
29434,1810,3,2021-04-06,2021-05-06,2021-05-07,0
29435,1810,3,2021-08-20,2021-09-19,2021-09-17,0
29436,1810,3,2021-06-06,2021-07-05,2021-07-05,0
29437,1810,3,2021-10-18,2021-11-18,2021-11-18,0
29438,1810,3,2021-08-04,2021-09-03,2021-09-04,0
29439,1810,3,2021-12-20,2022-01-20,2022-01-16,0
29440,1810,3,2021-10-04,2021-11-03,2021-11-03,0
29441,1810,3,2021-11-03,2021-12-02,2021-12-03,0
29442,1810,3,2022-04-17,2022-05-19,,1
29449,1013,3,2022-02-25,2023-02-25,,1
29475,1057,3,2021-02-27,2021-03-26,2021-03-25,0
29476,1057,3,2021-02-24,2021-03-24,2021-03-24,0
29477,1057,3,2021-04-19,2021-05-18,2021-05-18,0
29478,1057,3,2021-09-01,2021-09-30,2021-09-30,0
29479,1057,3,2021-06-22,2021-07-21,2021-07-22,0
29486,49,3,2020-05-06,2020-06-05,2020-06-06,0
29487,49,3,2020-06-15,2020-07-14,2020-07-15,0
29488,49,3,2020-10-21,2020-11-21,2020-11-22,0
29489,49,3,2022-03-30,2022-05-06,,1
29501,260,3,2021-05-10,2021-06-10,2021-06-10,0
29502,260,3,2021-06-09,2021-07-08,2021-07-09,0
29506,1493,3,2022-01-15,2022-02-20,2022-02-15,0
29507,1493,3,2022-01-18,2022-02-22,2022-02-17,0
29508,1493,3,2022-02-15,2022-03-19,,1
29520,1253,3,2021-12-24,2022-01-28,2022-01-29,0
29528,1868,3,2020-08-19,2020-09-19,2020-09-20,0
29529,1868,3,2020-12-28,2021-01-27,2021-01-28,0
29530,1868,3,2021-03-16,2021-04-15,2021-04-16,0
29531,1868,3,2021-08-06,2021-09-10,2021-09-11,0
29532,1868,3,2022-01-18,2022-02-23,2022-02-24,0
29548,53,3,2020-05-10,2020-08-13,2020-08-12,0
29549,53,3,2020-11-22,2021-02-25,2020-11-22,0
29550,53,3,2020-11-23,2021-02-26,2020-11-23,0
29581,848,3,2021-02-21,2021-03-20,2021-03-21,0
29597,1054,3,2021-04-27,2021-05-27,2021-05-28,0
29598,1054,3,2022-04-09,2023-04-09,,1
29611,175,3,2020-06-29,2020-07-28,2020-07-29,0
29612,175,3,2020-12-02,2021-01-01,2021-01-01,0
29613,175,3,2021-01-05,2021-02-05,2021-01-05,0
29614,175,3,2020-08-29,2020-09-28,2020-09-28,0
29615,175,3,2020-09-24,2020-10-24,2020-09-24,0
29616,175,3,2021-02-05,2021-03-04,2021-03-04,0
29617,175,3,2021-02-02,2021-03-01,2021-03-02,0
29618,175,3,2022-02-24,2022-03-28,,1
29635,1914,3,2021-04-26,2021-05-25,2021-05-26,0
29636,1914,3,2021-09-21,2021-10-20,2021-10-21,0
29651,1536,3,2021-05-07,2021-06-06,2021-06-07,0
29652,1536,3,2021-07-20,2021-08-20,2021-08-21,0
29653,1536,3,2021-12-22,2022-01-27,2022-01-22,0
29654,1536,3,2022-01-27,2022-02-28,2022-03-01,0
29655,1536,3,2021-12-27,2022-02-03,,1
29660,1734,3,2021-03-23,2021-04-23,2021-04-24,0
29673,2034,3,2022-04-12,2022-05-19,,1
29680,1781,3,2021-02-18,2021-03-18,2021-03-19,0
29687,109,3,2020-10-24,2020-11-24,2020-11-24,0
29688,109,3,2021-01-30,2021-02-28,2021-02-28,0
29689,109,3,2021-03-28,2021-04-27,2021-04-27,0
29690,109,3,2020-12-25,2021-01-27,2021-01-27,0
29691,109,3,2021-04-30,2021-05-30,2021-05-30,0
29692,109,3,2021-03-20,2021-04-20,2021-04-21,0
29693,109,3,2021-07-06,2021-08-06,2021-08-06,0
29694,109,3,2021-05-01,2021-05-31,2021-05-31,0
29695,109,3,2021-09-07,2021-10-06,2021-10-06,0
29696,109,3,2021-11-09,2021-12-09,2021-12-09,0
29697,109,3,2021-08-29,2021-09-29,2021-09-29,0
29698,109,3,2022-01-02,2022-02-02,2022-02-02,0
29699,109,3,2022-02-02,2022-03-01,2022-03-01,0
29700,109,3,2021-10-27,2021-11-26,2021-11-27,0
29715,1597,3,2021-12-12,2022-01-11,,1
29722,595,3,2022-03-02,2022-04-06,2022-04-07,0
29727,940,3,2020-12-07,2021-01-09,2021-01-10,0
29728,940,3,2021-04-27,2021-05-26,2021-05-27,0
29758,1632,3,2020-09-09,2020-10-08,2020-10-08,0
29759,1632,3,2020-10-05,2020-11-05,2020-10-05,0
29760,1632,3,2021-01-13,2021-02-13,2021-02-13,0
29761,1632,3,2020-11-10,2020-12-09,2020-12-09,0
29762,1632,3,2021-02-11,2021-03-10,2021-03-10,0
29763,1632,3,2020-12-04,2021-01-06,2021-01-07,0
29764,1632,3,2021-04-20,2021-05-19,2021-05-19,0
29765,1632,3,2021-03-16,2021-04-16,2021-04-16,0
29766,1632,3,2021-04-14,2021-05-13,2021-05-13,0
29767,1632,3,2021-04-15,2021-05-15,2021-05-15,0
29768,1632,3,2021-05-10,2021-06-09,2021-06-09,0
29769,1632,3,2021-09-16,2021-10-15,2021-10-15,0
29770,1632,3,2021-08-08,2021-09-08,2021-09-08,0
29771,1632,3,2021-09-11,2021-10-10,2021-10-10,0
29772,1632,3,2021-10-09,2021-11-09,2021-11-09,0
29773,1632,3,2022-02-20,2022-03-19,2022-03-19,0
29774,1632,3,2021-11-06,2021-12-05,,1
29797,1831,3,2021-12-17,2022-01-22,2022-01-23,0
29810,1193,3,2020-09-04,2020-10-03,2020-10-03,0
29811,1193,3,2020-11-09,2020-12-09,2020-11-09,0
29812,1193,3,2020-10-06,2020-11-06,2020-11-06,0
29813,1193,3,2020-09-01,2020-09-30,2020-09-01,0
29814,1193,3,2020-07-27,2020-08-27,2020-08-27,0
29815,1193,3,2020-08-26,2020-09-25,2020-08-26,0
29816,1193,3,2021-01-06,2021-02-06,2021-02-06,0
29817,1193,3,2020-09-25,2020-10-25,2020-09-25,0
29818,1193,3,2020-09-29,2020-10-29,2020-10-30,0
29826,1468,3,2020-06-04,2020-07-03,2020-07-04,0
29833,1202,3,2021-01-10,2021-02-10,2021-02-11,0
29834,1202,3,2021-01-26,2021-02-25,2021-02-25,0
29835,1202,3,2021-03-19,2021-04-18,2021-04-18,0
29836,1202,3,2021-04-21,2021-05-23,2021-05-23,0
29837,1202,3,2021-04-20,2021-05-19,2021-05-19,0
29838,1202,3,2021-03-17,2021-04-17,2021-04-18,0
29853,1826,3,2020-10-25,2020-11-24,2020-11-25,0
29854,1826,3,2020-11-01,2020-11-30,2020-12-01,0
29855,1826,3,2021-02-27,2021-03-26,2021-03-27,0
29856,1826,3,2021-09-03,2021-10-07,2021-10-08,0
29866,2533,3,2020-07-25,2020-08-25,2020-08-26,0
29867,2533,3,2021-07-06,2021-08-10,2021-08-11,0
29879,1812,3,2021-02-25,2021-03-25,2021-03-25,0
29880,1812,3,2021-03-23,2021-04-22,2021-04-22,0
29881,1812,3,2021-04-23,2021-05-23,2021-05-23,0
29882,1812,3,2021-05-22,2021-06-21,2021-06-21,0
29883,1812,3,2021-06-25,2021-07-24,2021-07-25,0
29898,1432,3,2021-06-07,2021-07-06,2021-07-07,0
29899,1432,3,2021-04-05,2021-05-05,2021-05-06,0
29900,1432,3,2021-10-25,2021-11-25,2021-11-26,0
29913,792,3,2021-04-07,2021-05-06,2021-05-05,0
29914,792,3,2021-04-05,2021-05-05,2021-05-05,0
29915,792,3,2021-06-07,2021-07-06,2021-07-06,0
29916,792,3,2021-06-04,2021-07-03,2021-07-03,0
29917,792,3,2021-07-01,2021-08-01,2021-08-01,0
29918,792,3,2021-12-12,2022-01-11,2022-01-11,0
29919,792,3,2021-10-06,2021-11-06,2021-11-07,0
29920,792,3,2022-02-10,2022-03-08,2022-03-08,0
29921,792,3,2021-12-04,2022-01-03,2022-01-03,0
29922,792,3,2022-04-09,2022-05-11,,1
29928,1064,3,2021-03-29,2021-04-29,2021-04-30,0
29944,1984,3,2021-12-11,2022-01-16,2022-01-17,0
29945,1984,3,2022-03-10,2022-04-14,2022-04-09,0
29946,1984,3,2021-11-30,2022-01-07,,1
29955,1480,3,2020-11-11,2020-12-11,2020-12-11,0
29956,1480,3,2020-08-03,2020-09-02,2020-08-03,0
29957,1480,3,2020-07-29,2020-08-29,2020-08-29,0
29958,1480,3,2021-01-06,2021-02-06,2021-01-06,0
29959,1480,3,2020-10-03,2020-11-03,2020-11-04,0
29994,2228,3,2021-04-17,2021-05-19,2021-05-19,0
29995,2228,3,2021-04-18,2021-05-17,2021-05-18,0
29996,2228,3,2021-05-18,2021-06-18,2021-06-19,0
30019,1886,3,2021-12-06,2022-01-10,2022-01-04,0
30020,1886,3,2021-12-04,2022-01-09,2022-01-10,0
30021,1886,3,2022-02-25,2022-03-24,,1
30048,2259,3,2021-06-19,2021-07-19,2021-07-20,0
30064,1033,3,2020-08-12,2020-09-12,2020-09-12,0
30065,1033,3,2020-09-09,2020-10-08,2020-09-09,0
30066,1033,3,2020-12-22,2021-01-21,2021-01-21,0
30067,1033,3,2020-10-08,2020-11-08,2020-10-08,0
30068,1033,3,2020-10-10,2020-11-10,2020-11-11,0
30069,1033,3,2021-02-19,2021-03-18,2021-03-19,0
30103,2660,3,2021-04-04,2021-05-03,2021-05-03,0
30104,2660,3,2021-03-30,2021-04-29,2021-04-30,0
30105,2660,3,2021-06-06,2021-07-05,2021-07-06,0
30106,2660,3,2021-09-23,2021-10-27,2021-10-28,0
30107,2660,3,2021-08-21,2021-09-26,2021-09-27,0
30108,2660,3,2021-09-10,2021-10-15,2021-10-16,0
30117,2449,3,2020-06-26,2020-07-25,2020-07-26,0
30118,2449,3,2021-01-29,2021-02-28,2021-02-28,0
30119,2449,3,2021-07-05,2021-08-04,2021-08-04,0
30120,2449,3,2021-03-31,2021-04-30,2021-04-30,0
30121,2449,3,2021-04-30,2021-05-30,2021-05-30,0
30122,2449,3,2021-10-06,2021-11-05,2021-11-05,0
30123,2449,3,2021-10-31,2021-11-30,2021-11-30,0
30124,2449,3,2021-07-28,2021-08-28,2021-08-28,0
30125,2449,3,2021-12-04,2022-01-04,2022-01-04,0
30126,2449,3,2021-09-27,2021-10-27,2021-10-27,0
30127,2449,3,2021-11-22,2021-12-21,2021-12-21,0
30128,2449,3,2021-12-26,2022-01-25,,1
30142,1618,3,2020-08-29,2020-09-29,2020-09-30,0
30143,1618,3,2021-02-23,2021-03-22,2021-03-23,0
30158,50,3,2021-11-25,2021-12-25,2021-12-26,0
30159,50,3,2021-10-28,2021-11-27,2021-11-28,0
30177,2542,3,2022-03-09,2022-04-16,,1
30181,461,3,2021-04-22,2021-05-22,2021-05-19,0
30182,461,3,2021-09-24,2021-10-23,2021-10-22,0
30183,461,3,2021-06-17,2021-07-16,2021-07-17,0
30192,1375,3,2021-02-16,2021-03-15,2021-03-16,0
30193,1375,3,2021-03-17,2021-04-17,2021-04-18,0
30194,1375,3,2021-04-04,2021-05-04,2021-05-05,0
30195,1375,3,2021-06-24,2021-07-29,2021-07-30,0
30196,1375,3,2021-11-19,2021-12-19,2021-12-20,0
30197,1375,3,2022-02-10,2022-03-09,2022-03-10,0
30210,2000,3,2021-08-30,2021-10-03,2021-10-03,0
30211,2000,3,2021-10-08,2021-11-08,2021-11-09,0
30212,2000,3,2021-11-21,2021-12-25,2021-12-20,0
30213,2000,3,2021-11-20,2021-12-24,,1
30220,2017,3,2021-12-08,2022-01-08,2022-01-09,0
30246,611,3,2021-10-06,2021-11-11,2021-11-06,0
30247,611,3,2022-02-13,2022-03-17,2022-03-12,0
30248,611,3,2021-12-04,2022-01-08,2022-01-03,0
30249,611,3,2022-01-05,2022-02-12,,1
30260,908,3,2021-01-25,2021-02-24,2021-02-24,0
30261,908,3,2021-02-23,2021-03-22,2021-03-23,0
30262,908,3,2021-08-16,2022-08-16,,1
30266,1143,3,2021-05-22,2021-06-21,2021-06-22,0
30267,1143,3,2021-07-25,2021-08-24,2021-08-25,0
30268,1143,3,2022-02-11,2022-03-15,2022-03-10,0
